#Command: python3 Fitness_Esimation.py out/H37Rv_TTN.csv demodata/H37Rv/H37Rv_hmm_np.csv out/H37Rv.pickle demodata/H37Rv/H37Rv.prot_table
#Gumbel Calls: Calls from the Gumbel Analysis.
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are classified as ES and those found to be essential through Bernoulli  are classified as ESB
#Gene+TTN Summary: 318ES 54ESB 717GD 1006GA 1886NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gumbel Call,HMM+NP States,Gene+TTN States
Rv3382c,lytB1,PROBABLE LYTB-RELATED PROTEIN LYTB1 ,12,12,True,0.3573592133654946,0.15241092199155873,0.23122014057414655,0.1557116886061215,-0.12613907279134803,0.19932623661339094,176.2708727802537,156.21666666666667,NE,NE,NE
Rv3383c,idsB,POSSIBLE POLYPRENYL SYNTHETASE IDSB (POLYPRENYL TRANSFERASE) (POLYPRENYL DIPHOSPHATE SYNTHASE) ,19,18,True,0.19349382660258835,0.3423472227810074,0.06672050049223704,0.6391522996439916,-0.1267733261103513,0.028319054908340406,95.19841199960831,111.74736842105263,NE,NE,NE
Rv3384c,-,hypothetical protein Rv3384c ,3,3,True,0.6250581424101763,0.21482412238009438,0.26567348997051726,0.43447753017904284,-0.35938465243965906,0.4562035258611993,273.9685211731265,163.66666666666666,NE,NE,NE
Rv3385c,-,hypothetical protein Rv3385c ,3,3,True,0.0804402483843578,0.8887240662430428,-0.3189213314930642,0.34308335228158926,-0.399361579877422,0.40873054768235434,129.6474719428014,77.76666666666667,NE,NE,NE
Rv3386,-,POSSIBLE TRANSPOSASE ,10,8,True,-0.15888625180802235,0.5893775092528594,0.0214669504256385,0.9196166922413904,0.18035320223366086,0.12513070303109733,50.13106675734009,89.34,NE,NE,NE
Rv3387,-,POSSIBLE TRANSPOSASE ,7,7,True,0.34613059122166834,0.29926566511695896,0.3831023269932216,0.06883590920573396,0.03697173577155327,0.861698383311223,97.76697333347472,156.04285714285714,NE,NE,NE
Rv3388,PE_PGRS52,PE-PGRS FAMILY PROTEIN ,20,18,True,-0.2919020815968831,0.12921991677666855,0.0077916424670080265,0.9577833449054177,0.2996937240638911,4.157383119411796e-07,55.62847277513796,116.49499999999998,NE,NE,NE
Rv3389c,-,POSSIBLE DEHYDROGENASE ,10,10,True,0.6926870598256756,0.006752048992271243,0.496529110255446,0.003750710338668069,-0.19615794957022958,0.0922431728305041,171.76597360310316,206.95999999999998,NE,NE,GA
Rv3390,lpqD,PROBABLE CONSERVED LIPOPROTEIN LPQD ,12,12,True,0.8966255528136978,5.396964358125833e-05,0.6855599643424924,6.29412392761399e-06,-0.21106558847120538,0.026958784569811888,517.4198165040212,430.6166666666666,NE,GA,GA
Rv3391,acrA1,short chain dehydrogenase ,36,36,True,-0.0839680429638851,0.5882685145221744,-0.042476670746202344,0.682426950759034,0.04149137221768276,0.190133350218821,60.07219179291371,67.82222222222225,U,NE,NE
Rv3392c,cmaA1,CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE 1 CMAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) (CYCLOPROPANE MYCOLIC ACID SYNTHASE 1) ,13,12,True,-0.3395682210648847,0.15759230185249393,-0.5115426166032464,0.0005886826579578928,-0.1719743955383617,0.04854841168615125,28.970184663438484,38.746153846153845,NE,NE,GD
Rv3393,iunH,PROBABLE NUCLEOSIDE HYDROLASE IUNH (PURINE NUCLEOSIDASE) ,10,10,True,0.018399425985792698,0.9535881178632009,-0.34480640332263646,0.05001184783289532,-0.36320582930842915,0.002739909090702405,135.25287920409096,127.28,NE,NE,NE
Rv3394c,-,hypothetical protein Rv3394c ,16,15,True,-0.04832622514646786,0.8474924343320245,0.017783248593905034,0.9161418162236667,0.06610947374037289,0.39535032185776714,54.64004982217983,55.993750000000006,NE,NE,NE
Rv3395c,-,hypothetical protein Rv3395c ,4,4,True,0.0707495487450794,0.8879163477648225,0.30946885611339675,0.2814765424834634,0.23871930736831737,0.4920952984731958,35.48592443335858,55.55,NE,NE,NE
Rv3395A,-,PROBABLE MEMBRANE PROTEIN ,11,11,True,0.28515897822545005,0.2833423013348319,0.40997191619775125,0.012848831990781235,0.1248129379723012,0.25292230902157997,89.97690198438244,106.17272727272729,NE,NE,GA
Rv3396c,guaA,bifunctional GMP synthase/glutamine amidotransferase protein ,17,5,False,,,,,,,,2.3294117647058825,E,ES,ES
Rv3397c,phyA,PROBABLE PHYTOENE SYNTHASE PHYA ,20,17,True,-0.30657133633763195,0.1099097729964002,-0.3397352661030745,0.005201719097952855,-0.033163929765442524,0.6270946583329058,39.24159810580766,46.99499999999999,NE,NE,GD
Rv3398c,idsA1,PROBABLE MULTIFUNCTIONAL GERANYLGERANYL PYROPHOSPHATE SYNTHETASE IDSA1 (GGPP SYNTHETASE) (GGPPSASE) (GERANYLGERANYL DIPHOSPHATE SYNTHASE): DIMETHYLALLYLTRANSFERASE (PRENYLTRANSFERASE) (GERANYL-DIPHOSPHATE SYNTHASE) + GERANYLTRANSTRANSFERASE (FARNESYL-DIPHOSPHATE SYNTHASE) (FARNESYL-PYROPHOSPHATE SYNTHETASE) (FARNESYL DIPHOSPHATE SYNTHETASE) (FPP SYNTHETASE) + FARNESYLTRANSTRANSFERASE (GERANYLGERANYL-DIPHOSPHATE SYNTHASE) ,11,10,True,-0.25666175155555365,0.33748241697516634,-0.23376123665516146,0.16961195516939417,0.022900514900392188,0.863069927147327,35.099259530001866,44.13636363636364,NE,NE,NE
Rv3399,-,hypothetical protein Rv3399 ,19,18,True,0.050486949079099334,0.8243858929600391,-0.04748431341513099,0.7423022113151647,-0.09797126249423033,0.0967220639437881,57.08164698468929,62.17368421052631,NE,NE,NE
Rv3400,-,PROBABLE HYDROLASE ,15,15,True,0.17803011531395943,0.44799567264409845,0.21775353702764236,0.1336781515556303,0.03972342171368293,0.6715325831565121,100.73169934720885,113.57333333333334,NE,NE,NE
Rv3401,-,hypothetical protein Rv3401 ,36,36,True,0.2985630267089365,0.030367058675058574,0.2917623225926558,0.0011303495850079664,-0.006800704116280698,0.8671106687864298,93.403283619609,118.46944444444443,U,NE,GA
Rv3402c,-,hypothetical protein Rv3402c ,27,27,True,0.4840014088296147,0.0015136402324355956,0.5015942586168084,5.352114612092463e-07,0.01759284978719372,0.7369514891714926,141.6520335201515,209.29259259259257,U,GA,GA
Rv3403c,-,hypothetical protein Rv3403c ,25,25,True,0.5483349235395301,0.0004608421636671686,0.36155733377212407,0.0007629432799235563,-0.186777589767406,1.743035044771236e-05,283.7205173941471,272.244,U,GA,GA
Rv3404c,-,hypothetical protein Rv3404c ,11,11,True,0.7291291525220392,0.0024486856007486344,0.7366444470696236,3.007145049922955e-06,0.007515294547584372,0.9612122357324456,166.8057423468161,254.6,NE,GA,GA
Rv3405c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,9,9,True,-0.03363817637958904,0.9217980227662038,0.34384649204491574,0.06370238174045245,0.3774846684245048,0.005519558955089065,46.21482388572702,101.6222222222222,NE,NE,NE
Rv3406,-,PROBABLE DIOXYGENASE ,17,17,True,0.41984573740778935,0.03686086803843454,0.513235273527874,6.496735017861431e-05,0.09338953612008466,0.169678943680977,89.72621009872837,144.62352941176474,NE,NE,GA
Rv3407,-,hypothetical protein Rv3407 ,3,3,True,0.563388604734598,0.26793171640984237,0.37961626840440843,0.25135900058045574,-0.18377233633018952,0.7181856128828839,304.843369873639,178.03333333333333,S,GA,NE
Rv3408,-,hypothetical protein Rv3408 ,9,9,True,0.6964567452251595,0.0102354616293721,0.3436036744872276,0.06432932992791714,-0.35285307073793193,0.008765700951667036,338.3580260044592,397.7888888888889,NE,GA,NE
Rv3409c,choD,PROBABLE CHOLESTEROL OXIDASE PRECURSOR CHOD (CHOLESTEROL-O2 OXIDOREDUCTASE) ,22,22,True,0.2587981177895445,0.16052064480856518,0.2382019234421535,0.04374090084609786,-0.02059619434739099,0.7504889031514309,157.46945120508323,178.37272727272727,U,GA,GA
Rv3410c,guaB3,inositol-5-monophosphate dehydrogenase ,14,12,True,-1.0421804296764388,1.7402023206864213e-07,-0.7551773597424584,4.456651102064347e-08,0.2870030699339804,0.0005367714531190254,18.45387010464496,6.228571428571429,NE,GD,GD
Rv3411c,guaB2,inositol-5-monophosphate dehydrogenase ,16,2,True,-1.6394129825713084,4.482999943119582e-20,-1.7127366233177337,5.315830581299659e-44,-0.07332364074642528,0.3333424644044685,2.505564023398177,7.5375,U,ES,GD
Rv3412,-,hypothetical protein Rv3412 ,9,9,True,0.34837739327560197,0.23233406542882,0.06485259996013283,0.7564001345097053,-0.28352479331546915,0.03129936240651161,129.41845785293845,107.43333333333334,NE,NE,NE
Rv3413c,-,HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN ,6,6,True,0.25737550742563037,0.48990859394428476,0.4580877260703766,0.04273546615179901,0.20071221864474625,0.3458221910340734,59.515303863334395,97.74999999999999,NE,NE,GA
Rv3414c,sigD,RNA polymerase sigma factor SigD ,9,9,True,0.06726539844835072,0.8406410719424403,0.2570893554080769,0.1716975497562569,0.1898239569597262,0.151673937796901,38.78772776861825,78.93333333333334,NE,NE,NE
Rv3415c,-,hypothetical protein Rv3415c ,11,10,True,0.0600628178964086,0.8430577773462468,0.15197999273393104,0.39027652050510775,0.09191717483752243,0.4280219231277267,77.90131217996988,123.07272727272726,NE,NE,NE
Rv3416,whiB3,TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB3 ,5,5,True,0.7005368103861079,0.062193868839577025,0.6452085155141067,0.008049705000100521,-0.055328294872001194,0.8538826741826174,142.01251401595377,212.5,NE,NE,GA
Rv3417c,groEL,chaperonin GroEL ,16,13,True,-0.13918142310917675,0.5485033613039509,-0.004093558129671359,0.9802413527650842,0.1350878649795054,0.05286933304831389,77.38901299324306,75.56875,NE,NE,NE
Rv3418c,groES,co-chaperonin GroES ,5,1,True,-1.74523353026008,1.695322953367483e-07,-2.286039855518559,9.425708861311279e-25,-0.5408063252584787,0.04486850629678296,,0.18,S,ES,GD
Rv3419c,gcp,O-sialoglycoprotein endopeptidase ,12,12,True,-0.22006419897753418,0.3950470154409577,-0.09325621554233962,0.5969343662376332,0.12680798343519456,0.19634953089815232,27.918322324035387,31.641666666666666,NE,NE,NE
Rv3420c,rimI,PROBABLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMI (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S18) ,11,11,True,-0.02369561634174787,0.9387719860140283,0.0189159516811442,0.9249820653953162,0.042611568022892066,0.7431050949224758,26.83352514703349,50.81818181818182,NE,NE,NE
Rv3421c,-,hypothetical protein Rv3421c ,12,11,True,-0.4666417623484799,0.05359485686691033,-0.3976553869611769,0.011666240839517584,0.06898637538730301,0.5310901322065202,15.598376289218969,20.666666666666668,NE,NE,GD
Rv3422c,-,hypothetical protein Rv3422c ,6,5,True,-1.1404694497136507,0.0003458884011367832,-0.8404536770032681,0.00010899726368912433,0.3000157727103826,0.149682522704184,3.3396732448019453,3.4,NE,GD,GD
Rv3423c,alr,alanine racemase ,21,1,False,,,,,,,,0.35714285714285715,E,ES,ES
Rv3424c,-,hypothetical protein Rv3424c ,10,10,True,0.17476906861721908,0.5505320379638019,0.23784695328091823,0.18447795416427037,0.06307788466369915,0.6529574605926848,51.65497504603767,79.5,NE,NE,NE
Rv3425,PPE57,PPE FAMILY PROTEIN ,23,23,True,0.2643075838511066,0.14212259782325803,0.01374079185399765,0.9220245999234125,-0.25056679199710896,4.7336197788463393e-07,128.3575372106668,144.1304347826087,U,NE,NE
Rv3426,PPE58,PPE FAMILY PROTEIN ,25,24,True,-0.3997026458825175,0.014308207154477217,-0.5584769706877984,7.40144972649251e-08,-0.15877432480528092,0.0002161584727725305,31.74145583484813,28.548000000000002,NE,NE,GD
Rv3427c,-,POSSIBLE TRANSPOSASE ,12,12,True,0.49686579073262716,0.03786079972609785,0.21326871224494748,0.19260371827869535,-0.2835970784876797,0.003405435608592982,138.96906039968334,141.16666666666666,NE,NE,NE
Rv3428c,-,POSSIBLE TRANSPOSASE ,17,15,True,-0.237419808866689,0.26614458772459904,-0.3525206646000466,0.007578899907359064,-0.1151008557333576,0.08049911628883205,51.807775698714515,41.4764705882353,NE,NE,GD
Rv3429,PPE59,PPE FAMILY PROTEIN ,26,26,True,0.16591685225395458,0.3410964794018768,-0.022631655077459106,0.8596835609608295,-0.18854850733141368,6.775031640579576e-06,78.36231248499236,76.7653846153846,U,NE,NE
Rv3430c,-,POSSIBLE TRANSPOSASE ,24,24,True,0.40213607232630755,0.01599235382936794,0.21878229167989588,0.053909151769194356,-0.18335378064641167,4.9143781177638696e-05,166.13385557482152,152.3125,U,NE,NE
Rv3431c,-,POSSIBLE TRANSPOSASE (FRAGMENT) ,9,8,True,0.11615497185938238,0.7132419659159868,0.20974388476073041,0.27364199194937483,0.09358891290134803,0.5259533607095327,112.35150817100245,133.77777777777777,NE,NE,NE
Rv3432c,gadB,PROBABLE GLUTAMATE DECARBOXYLASE GADB ,23,23,True,0.5910648150344097,0.00027256017451805233,0.5493893738862521,3.9432441346791606e-07,-0.04167544114815758,0.44704730655851543,210.79253793190765,238.3826086956521,U,GA,GA
Rv3433c,-,hypothetical protein Rv3433c ,10,9,True,0.006305007679303491,0.9846862245162618,0.038747334452195345,0.8509986389977942,0.032442326772891855,0.8283115141968256,97.05981182093703,118.60999999999999,NE,GA,NE
Rv3434c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,11,11,True,0.6020560460584921,0.014377718613659614,0.4241067419379563,0.009884348498080857,-0.17794930412053578,0.09000156809519695,293.7874109007737,197.3909090909091,NE,GA,GA
Rv3435c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,13,13,True,0.5284296507109285,0.020540321827399434,0.3718911582036623,0.014346206070925986,-0.1565384925072662,0.0735564376936409,321.563838445848,301.10769230769233,NE,NE,GA
Rv3436c,glmS,D-fructose-6-phosphate amidotransferase ,31,4,False,,,,,,,,2.8677419354838714,E,ES,ES
Rv3437,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,10,10,True,0.3427708786303022,0.2144151813735496,0.378611309921057,0.03004802027762852,0.035840431290754815,0.8054100916964329,167.41707125141912,170.53,NE,GA,GA
Rv3438,-,hypothetical protein Rv3438 ,13,13,True,0.18455228576212906,0.46674254437592455,0.22482012170245216,0.15063486699663237,0.0402678359403231,0.7135129380534094,62.05852218504205,83.6923076923077,NE,GA,NE
Rv3439c,-,CONSERVED HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN ,10,10,True,0.6082541703703015,0.019194286263335282,0.4947243694596315,0.003904804180595952,-0.11352980091067,0.36115125262692377,164.83559197456054,197.71,NE,GA,GA
Rv3440c,-,hypothetical protein Rv3440c ,8,8,True,0.5612358717080169,0.058640045119491786,0.4430855234695151,0.022651933130500953,-0.11815034823850185,0.4696255527016661,191.54107857774588,238.8125,NE,GA,GA
Rv3441c,mrsA,PROBABLE PHOSPHO-SUGAR MUTASE / MRSA PROTEIN HOMOLOG ,14,0,False,,,,,,,,0.0,E,ES,ESB
Rv3442c,rpsI,30S ribosomal protein S9 ,7,1,True,-1.7857476106967747,1.0678779292238239e-10,-1.722251624913733,6.815852429130303e-20,0.06349598578304172,0.7608120368210827,,0.08571428571428572,U,ES,GD
Rv3443c,rplM,50S ribosomal protein L13 ,7,1,True,-1.766504957282856,1.7340594091488865e-10,-1.803279626755125,9.912179876128783e-22,-0.03677466947226904,0.861698383311223,,0.14285714285714285,U,ES,GD
Rv3444c,esxT,PUTATIVE ESAT-6 LIKE PROTEIN ESXT ,4,4,True,0.5516321135515241,0.20565466047158973,0.32870905117042143,0.2510543114526361,-0.22292306238110265,0.52473118896563,176.5664661844976,169.85,NE,NE,NE
Rv3445c,esxU,ESAT-6 LIKE PROTEIN ESXU ,5,5,True,0.5919731590966801,0.12324697942960623,0.2598099981165873,0.3157197819262876,-0.33216316098009285,0.19634953089815232,208.26406069479762,238.92000000000002,NE,NE,NE
Rv3446c,-,HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN ,15,15,True,0.11103607386008044,0.6463793685312772,0.2920229465088349,0.04116455524963143,0.1809868726487545,0.015163769008407973,44.08080198654127,70.61333333333333,NE,NE,GA
Rv3447c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,46,37,True,-0.4709657069743435,3.0517432826325578e-05,-0.42864986992804793,1.6998535560866317e-08,0.042315837046295546,0.07249844959599094,35.614821706767955,39.952173913043474,NE,NE,GD
Rv3448,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,26,25,True,-0.23677392391671015,0.16291641693726538,-0.17687243229739605,0.10763170215164662,0.0599014916193141,0.17319064673940876,30.372528315215263,41.342307692307706,NE,NE,NE
Rv3449,mycP4,PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP4 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-4) ,19,17,True,0.03803376774551104,0.8687865324848257,0.056334551350214535,0.6934683682839429,0.018300783604703497,0.8124217853302207,81.05503925726889,97.27368421052631,NE,NE,NE
Rv3450c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,16,14,True,-0.0420774434093095,0.8669896883972368,0.04360285902644994,0.7821994575461578,0.08568030243575944,0.24539682943079544,97.64461561715358,112.86250000000001,NE,NE,NE
Rv3451,cut3,PROBABLE CUTINASE PRECURSOR CUT3 ,15,15,True,0.36412680546034426,0.09899140028589941,0.36618101057259117,0.009365744741699687,0.0020542051122469096,0.9844885703485923,113.8374494592342,165.61333333333332,NE,NE,GA
Rv3452,cut4,PROBABLE CUTINASE PRECURSOR CUT4 ,8,8,True,0.33624512220229125,0.2807887566535258,0.3093166627860809,0.11928889438434866,-0.02692845941621036,0.888059912328236,110.95168235567162,153.0625,NE,NE,NE
Rv3453,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,12,10,True,0.08771821338335388,0.7511065463872839,0.24254205118886107,0.13551468361685093,0.15482383780550718,0.1076112824131975,55.85194639512425,90.20833333333333,NE,NE,NE
Rv3454,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,27,27,True,0.279060929226738,0.08894541529080446,0.09712037660431352,0.3897929280342756,-0.18194055262242445,5.721808754249615e-06,114.08689033767772,119.51481481481484,U,NE,NE
Rv3455c,truA,tRNA pseudouridine synthase A ,12,10,True,-1.2511394562009037,4.052329042720454e-09,-1.0803397842115663,1.2128296724920923e-13,0.17079967198933743,0.0733290191272562,6.548922923498535,2.6083333333333334,NE,GD,GD
Rv3456c,rplQ,50S ribosomal protein L17 ,8,4,True,-1.7178427311907951,2.710219413641449e-11,-1.7347076080287622,6.808881267920737e-23,-0.016864876837967113,0.933386102712602,,0.2,NE,GD,GD
Rv3457c,rpoA,DNA-directed RNA polymerase subunit alpha ,14,5,True,-1.47732749916889,1.927293537692999e-14,-1.7495576997170688,3.5783646724990148e-40,-0.2722302005481787,0.0009248472707512152,3.0665153432505887,4.485714285714286,U,ES,GD
Rv3458c,rpsD,30S ribosomal protein S4 ,14,3,False,,,,,,,,3.921428571428571,E,ES,ES
Rv3459c,rpsK,30S ribosomal protein S11 ,3,1,True,-1.242431408532364,0.007980821126004104,-1.040074208774762,0.0007871137483247199,0.2023571997576019,0.6925161491593617,-0.29978284520071663,9.799999999999999,S,Uncertain,GD
Rv3460c,rpsM,30S ribosomal protein S13 ,10,2,True,-1.778554998163598,6.2984796785770225e-15,-1.8290420918154107,1.3529636423207503e-31,-0.0504870936518127,0.7235886474342406,,0.1,U,ES,GD
Rv3461c,rpmJ,50S ribosomal protein L36 ,3,3,True,-0.8728599687121466,0.07364707526879186,-1.0258611505205724,0.0009419588361411948,-0.1530011818084258,0.7652205346940628,34.343150204104056,38.266666666666666,S,Uncertain,GD
Rv3462c,infA,translation initiation factor IF-1 ,6,2,False,,,,,,,,4.916666666666667,E,GD,ES
Rv3463,-,hypothetical protein Rv3463 ,18,17,True,0.23929837735896048,0.24747881218055606,0.2328283393387468,0.07644252613448094,-0.006470038020213675,0.940726622576215,104.3327724350411,136.3222222222222,NE,NE,NE
Rv3464,rmlB,"dTDP-GLUCOSE 4,6-DEHYDRATASE RMLB ",23,2,True,-1.8117808201202776,5.68512425336974e-35,-1.8617229695477444,4.070035390421142e-74,-0.049942149427466775,0.34148796684373256,,0.043478260869565216,U,ES,GD
Rv3465,rmlC,"dTDP-4-DEHYDRORHAMNOSE 3,5-EPIMERASE RMLC (dTDP-4-KETO-6-DEOXYGLUCOSE 3,5-EPIMERASE) (dTDP-L-RHAMNOSE SYNTHETASE) (THYMIDINE DIPHOSPHO-4-KETO-RHAMNOSE 3,5-EPIMERASE) ",9,1,False,,,,,,,,2.011111111111111,E,ES,ES
Rv3466,-,hypothetical protein Rv3466 ,5,2,True,-1.222828213002222,0.0004713431161775605,-0.47045907028178896,0.05823810985949044,0.7523691427204331,0.010704028936635624,9.764954953559117,8.940000000000001,NE,NE,NE
Rv3467,-,hypothetical protein Rv3467 ,14,14,True,0.4549242113548862,0.04042169216732773,0.46423476096238475,0.0012313339770868017,0.009310549607498553,0.9353888257992113,75.86655790833859,132.15714285714284,NE,NE,GA
Rv3468c,-,"POSSIBLE DTDP-GLUCOSE 4,6-DEHYDRATASE ",18,16,True,-0.08053703043502158,0.7193793045848987,-0.07357590060248632,0.6107823309581419,0.006961129832535259,0.93777846103719,65.88381620046083,81.55000000000001,NE,NE,NE
Rv3469c,mhpE,4-hydroxy-2-ketovalerate aldolase ,12,11,True,0.09390725496692254,0.7327493607253408,-0.12105955176810015,0.4808826911770462,-0.2149668067350227,0.024141243820844697,114.03058455803672,117.89166666666665,NE,NE,NE
Rv3470c,ilvB2,PROBABLE ACETOLACTATE SYNTHASE (LARGE SUBUNIT) ILVB2 (AHAS) (ACETOHYDROXY-ACID SYNTHASE LARGE SUBUNIT) (ALS) ,20,18,True,-0.13580584097143814,0.5075421010755805,-0.021489666341398487,0.88495294526995,0.11431617463003965,0.037406038325580794,51.58161571770895,68.075,NE,NE,NE
Rv3471c,-,hypothetical protein Rv3471c ,6,5,True,0.2438706836252749,0.5148720877510532,0.23029628581998826,0.33077123770744327,-0.013574397805286631,0.9625604212447061,86.20216754453998,166.6,NE,NE,NE
Rv3472,-,hypothetical protein Rv3472 ,12,12,True,0.05382667219366437,0.8527786693153292,0.19519277732717963,0.23560495409125118,0.14136610513351527,0.14592144224340245,53.40437222532308,69.14166666666667,NE,NE,NE
Rv3473c,bpoA,POSSIBLE PEROXIDASE BPOA (NON-HAEM PEROXIDASE) ,9,9,True,0.33540539189561974,0.2514475029045088,0.30184489199048203,0.1062512328764432,-0.03356049990513771,0.8395401904240349,156.0481357615899,180.67777777777778,NE,NE,NE
Rv3474,-,POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 ,3,3,True,0.7163370788053546,0.1511868317901913,0.4790197448027102,0.14078295420429893,-0.23731733400264438,0.6354150641827433,116.11926284470564,229.23333333333335,NE,NE,NE
Rv3475,-,POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 ,26,26,True,0.3716339092876735,0.021337332192130364,0.20262112722392925,0.06413784745956876,-0.16901278206374423,4.3340479227187876e-05,149.59332420071496,159.04615384615383,U,NE,NE
Rv3476c,kgtP,PROBABLE DICARBOXYLIC ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN KGTP (DICARBOXYLATE TRANSPORTER) ,39,39,True,0.4546492831530499,0.00026702775147014233,0.08589220656409777,0.3588788887935141,-0.3687570765889522,0.0,183.13577970379458,148.39999999999995,U,NE,NE
