ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv3270,ctpC,PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC ,17,14,True,-0.5112453927071298,0.0182700015231234,-0.2531035433940191,0.06859463894601978,0.2581418493131107,0.00014553397080965398,23.056765176007303,39.099999999999994,NE,NE
Rv3271c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,7,6,True,-0.3004507161724702,0.44461315232430126,-0.1322947281184705,0.5835467116028923,0.1681559880539997,0.35981111544442995,29.425291100132085,33.68571428571429,NE,NE
Rv3272,-,hypothetical protein Rv3272 ,19,19,True,0.25900124562122395,0.2559230137244541,0.2194051849648548,0.09953400383377731,-0.03959606065636914,0.572179463102797,132.3775841613466,164.31052631578947,NE,NE
Rv3273,-,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) ,31,30,True,0.16234687706143186,0.3744807977737055,0.16424499154525316,0.11734148407305427,0.0018981144838212949,0.9700215092590577,75.97640567268542,100.40967741935484,NE,NE
Rv3274c,fadE25,PROBABLE ACYL-CoA DEHYDROGENASE FADE25 ,19,18,True,-0.7600067090078276,6.447225366060056e-05,-0.7533237970399718,1.459191045474888e-10,0.006682911967855865,0.9344933224092916,18.118259429614778,13.089473684210526,GD,NE
Rv3275c,purE,phosphoribosylaminoimidazole carboxylase catalytic subunit ,7,2,True,0.06841189326367006,0.9584158447508135,-0.14506263561961347,0.8313969388580907,-0.21347452888328353,,24.162448173801888,45.8,NE,GD
Rv3276c,purK,phosphoribosylaminoimidazole carboxylase ATPase subunit ,10,2,False,,,,,,,,3.28,ES/ESD,GD
Rv3277,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,13,8,True,-0.09712470226050354,0.8327966439198077,-0.12181979239865262,0.6445752620890057,-0.02469509013814908,0.9268229943995214,45.01514798316726,35.6,NE,ES
Rv3278c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,8,8,True,0.5902451975330317,0.07115262119405122,0.5762905533478222,0.002955636954528558,-0.01395464418520953,0.9436760546575164,159.01050625280337,238.125,GA,GA
Rv3279c,birA,biotin--protein ligase ,7,1,False,,,,,,,,13.5,ES/ESD,ES
Rv3280,accD5,PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) ,32,3,False,,,,,,,,0.0375,ES/ESD,ES
Rv3281,-,hypothetical protein Rv3281 ,3,0,False,,,,,,,,0.0,Uncertain,ES
Rv3282,maf,Maf-like protein ,12,12,True,-0.4006216470868461,0.14608593462731612,-0.6153688878451464,6.730395247657988e-05,-0.21474724075830032,0.025919729090369006,22.07311042950478,27.36666666666667,GD,NE
Rv3283,sseA,PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) ,19,19,True,0.05293579734903721,0.8375073254774283,-0.1655852884806754,0.22601798366315207,-0.21852108582971264,0.00022656044302210655,64.3385800527015,68.2,NE,NE
Rv3284,-,hypothetical protein Rv3284 ,6,6,True,-0.2041913564931211,0.6454768852819326,-0.13803895394205043,0.5969543696319977,0.06615240255107066,0.7857790632331357,33.745544558101706,32.050000000000004,NE,NE
Rv3285,accA3,PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) ,27,4,False,,,,,,,,6.518518518518518,ES/ESD,ES
Rv3286c,sigF,RNA polymerase sigma factor SigF ,12,12,True,0.2998129090976594,0.30291182156977275,0.44981542123647994,0.0045990845936134655,0.15000251213882054,0.12528841941506177,79.9475937739547,126.86666666666667,GA,GA
Rv3287c,rsbW,ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR) ,3,3,True,0.34828704531553395,0.5739958655643896,0.382124787735941,0.2693009744432134,0.033837742420407046,0.9523236569372034,121.97813353727166,128.06666666666666,NE,GA
Rv3288c,usfY,PUTATIVE PROTEIN USFY ,11,11,True,0.5971164145795779,0.02848222669396218,0.5529522030447533,0.0007117073998885283,-0.04416421153482453,0.73733913180814,190.7751352435872,238.57272727272724,GA,GA
Rv3289c,-,POSSIBLE TRANSMEMBRANE PROTEIN ,7,7,True,0.34752067707546314,0.3665385222472224,0.24520971219035334,0.27860200417099673,-0.1023109648851098,0.6058873624472209,147.06230134353004,137.14285714285714,NE,GA
Rv3290c,lat,L-lysine aminotransferase ,26,26,True,0.464587003704885,0.006676123038769373,0.4229212862704721,5.256805833871134e-05,-0.041665717434412886,0.38357566963898343,177.7338328457451,236.3153846153846,GA,GA
Rv3291c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) ,12,10,True,-0.407966910956785,0.1371072270214182,-0.5304768845285828,0.0007113263638585869,-0.12250997357179777,0.22074264095832333,78.73104939928824,88.25,GD,NE
Rv3292,-,hypothetical protein Rv3292 ,20,20,True,0.13458294354486164,0.5742960303076707,0.0072355058543820475,0.9616412410877955,-0.1273474376904796,0.021369417429820063,75.25786919982764,89.87499999999999,NE,NE
Rv3293,pcd,PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE) ,17,17,True,0.05245260588485148,0.8480377574991099,0.08732202407701062,0.5710318135652713,0.034869418192159135,0.6699909944920629,109.3435682926943,129.74117647058821,NE,NE
Rv3294c,-,hypothetical protein Rv3294c ,21,21,True,0.42059138855061584,0.03394308841235496,0.411260940458496,0.0004923323249258547,-0.009330448092119858,0.8989459117539566,118.84236639491164,170.3571428571429,GA,NE
Rv3295,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,12,12,True,0.5993920987498701,0.0203307332170399,0.4913611844767106,0.001811755255721785,-0.10803091427315947,0.28727635114251443,248.88580466185667,285.675,GA,GA
Rv3296,lhr,PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN) ,56,52,True,0.0026515988142993534,0.9867074131827195,0.09702933144730795,0.22396074391111084,0.0943777326330086,3.075169032191808e-07,104.02833975979021,123.51785714285714,NE,NE
Rv3297,nei,PROBABLE ENDONUCLEASE VIII NEI ,10,9,True,0.14129990947044632,0.6885639747591833,0.078008830087095,0.7021651706909711,-0.06329107938335132,0.6513240199958745,85.05287808790916,118.57999999999997,NE,NE
Rv3298c,lpqC,POSSIBLE ESTERASE LIPOPROTEIN LPQC ,13,13,True,0.2532836258369154,0.3695745063954108,0.2333356661311775,0.1528694434092001,-0.019947959705737872,0.8639921766638388,135.81190051190814,166.25384615384613,NE,NE
Rv3299c,atsB,PROBABLE ARYLSULFATASE ATSB (ARYL-SULFATE SULPHOHYDROLASE) (SULFATASE) ,46,44,True,-0.06435336344529449,0.6939971767010445,-0.14780845747481966,0.08301754355187314,-0.08345509402952517,0.00021243160426712645,77.12206899821028,81.89782608695654,NE,NE
Rv3300c,-,hypothetical protein Rv3300c ,11,8,True,-0.5412601388027649,0.0495138175156708,-0.40785802786203296,0.015196002222939535,0.13340211094073195,0.22341667208689617,30.513893214943263,49.945454545454545,GD,NE
Rv3301c,phoY1,PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOU HOMOLOG 1 PHOY1 ,10,10,True,-0.00190249028064854,0.9955165136351463,-0.029271861177706204,0.8911333448690477,-0.027369370897057665,0.8542524479995304,67.95851522172676,78.6,NE,NE
Rv3302c,glpD2,PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD2 ,28,4,False,,,,,,,,0.042857142857142864,ES/ESD,ES
Rv3303c,lpdA,flavoprotein disulfide reductase ,22,21,True,-0.43037772221893283,0.02924830650007442,-0.2909058759236301,0.016956277784642718,0.13947184629530274,0.007595323783574795,27.81233464231399,45.199999999999996,GD,NE
Rv3304,-,hypothetical protein Rv3304 ,12,11,True,-0.15248515593524994,0.624712377890316,-0.5060827254588902,0.0012960139738355549,-0.3535975695236403,0.000503873940188604,80.70628736675955,47.94166666666666,GD,NE
Rv3305c,amiA1,POSSIBLE N-ACYL-L-AMINO ACID AMIDOHYDROLASE AMIA1 (N-ACYL-L-AMINO ACID AMINOHYDROLASE) ,21,20,True,-0.23077105745829307,0.2935815362772493,0.056902505674198675,0.6862630626328241,0.28767356313249176,3.9093300949015015e-07,30.954946954715393,58.80952380952382,NE,NE
Rv3306c,amiB1,PROBABLE AMIDOHYDROLASE AMIB1 (AMINOHYDROLASE) ,15,12,True,-0.630552255078617,0.004927585515300846,-0.4433951259228141,0.0016236327256157505,0.1871571291558029,0.013199454160212136,26.394753648922055,42.1,GD,NE
Rv3307,deoD,purine nucleoside phosphorylase ,12,11,True,0.10969366279312825,0.735708346176601,0.050669408039970235,0.7929265449216865,-0.05902425475315802,0.6039063511867298,72.29114584542371,101.65000000000002,NE,NE
Rv3308,pmmB,PROBABLE PHOSPHOMANNOMUTASE PMMB (PHOSPHOMANNOSE MUTASE) ,20,17,True,-0.1985823273414402,0.38354925633720366,-0.22455105868960548,0.08245409596232647,-0.02596873134816527,0.7134423060479195,73.74425849159297,78.37,NE,NE
Rv3309c,upp,uracil phosphoribosyltransferase ,8,8,True,0.06678005743117792,0.8701801611131783,0.16489268896054166,0.4525064628365868,0.09811263152936374,0.5632176757020158,109.14463171527805,91.2875,NE,NE
Rv3310,-,POSSIBLE ACID PHOSPHATASE (ACID PHOSPHOMONOESTERASE) (PHOSPHOMONOESTERASE) (GLYCEROPHOSPHATASE) ,18,18,True,0.4034594938729542,0.06271362148953422,0.3770587687912922,0.0035970926334344846,-0.026400725081662024,0.7396302033236282,129.62677304660232,132.20555555555558,GA,NE
Rv3311,-,hypothetical protein Rv3311 ,17,16,True,0.21958585649476564,0.37393151712447803,0.20156106418608594,0.1581233181053141,-0.018024792308679705,0.8330506479717028,124.0457212240306,149.35882352941175,NE,NE
Rv3312c,-,hypothetical protein Rv3312c ,18,18,True,0.35902629860496804,0.10434991936473068,0.37631320358355663,0.003654476318979233,0.01728690497858859,0.8310295361217385,105.05076682734621,147.38333333333335,GA,NE
Rv3312A,-,SECRETED PROTEIN ANTIGEN ,6,6,True,0.6704904248760429,0.07588729705183106,0.591593741541365,0.008838425017490926,-0.07889668333467792,0.7459016450742986,139.41144386764256,275.0833333333333,GA,NE
Rv3313c,add,adenosine deaminase ,13,12,True,-0.4054840752200034,0.12217001615710599,-0.368696597042835,0.017246592390360128,0.03678747817716843,0.7390831981995916,25.625894412722623,29.353846153846153,GD,NE
Rv3314c,deoA,thymidine phosphorylase ,12,12,True,0.13009660461618341,0.6868386332499739,0.19036736206222798,0.2703740318365211,0.06027075744604457,0.5948073148384388,61.02550593928569,102.78333333333335,NE,NE
Rv3315c,cdd,cytidine deaminase ,5,5,True,-0.07801829494166695,0.8821254471611791,-0.4575183377251907,0.0753408171893307,-0.37950004278352373,0.1447273361030571,109.28497132696907,57.86,NE,NE
Rv3316,sdhC,PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) ,7,7,True,0.23725078634376573,0.5541391373696171,0.02706938346531739,0.9130492017641942,-0.21018140287844833,0.23842249227231807,78.73238791673852,74.95714285714287,NE,NE
Rv3317,sdhD,PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) ,4,4,True,0.26821347869766976,0.6203861468430859,-0.002138813357638037,0.9951248489904088,-0.2703522920553078,0.4358542261914084,58.71950452955736,92.375,NE,NE
Rv3318,sdhA,succinate dehydrogenase flavoprotein subunit ,32,30,True,-0.384982786228713,0.014593188171931025,-0.5263238179651354,8.456341447012121e-09,-0.14134103173642237,2.3580391218236054e-05,48.29883712980328,50.521875,GD,NE
Rv3319,sdhB,succinate dehydrogenase iron-sulfur subunit ,8,6,True,-0.46557524505780035,0.1731919787855927,-0.28444824457051104,0.17223491480656772,0.1811270004872893,0.24024920102971378,47.27757286464334,49.974999999999994,NE,NE
Rv3320c,-,hypothetical protein Rv3320c ,6,6,True,0.16289127077067816,0.7238368119189316,0.28133133248063275,0.2479183586577329,0.11844006170995458,0.612081094894809,57.53821927507547,90.73333333333335,NE,NE
Rv3321c,-,hypothetical protein Rv3321c ,3,2,True,-0.35912374952591425,0.5595383945503479,0.006305186777529603,0.9879463090984959,0.36542893630344386,0.45426036138650366,171.00832026389674,263.6333333333333,NE,Uncertain
Rv3322c,-,POSSIBLE METHYLTRANSFERASE ,8,7,True,0.18640528711978335,0.6250328885368791,0.22991725653765047,0.27754380096727077,0.043511969417867113,0.8120286914827796,172.5236409511195,235.1625,NE,NE
Rv3323c,moaX,PROBABLE MOAD-MOAE FUSION PROTEIN MOAX ,15,14,True,0.3175911500860496,0.20739875558992554,0.4032201377666535,0.0045010024415702435,0.0856289876806039,0.2881594194215554,110.33138010165719,192.17333333333332,GA,NE
Rv3324c,moaC,molybdenum cofactor biosynthesis protein C ,10,10,True,0.31964883590698756,0.3180952259827598,0.5248560323170096,0.0024074718487431756,0.20520719641002205,0.08223476705466655,113.61837205292697,183.62,GA,NE
Rv3325,-,PROBABLE TRANSPOSASE ,4,4,True,0.29437989121950286,0.5830443435320083,0.27345034226323195,0.3708680669530915,-0.020929548956270916,0.9588353082507189,153.0742804485794,196.45000000000002,NE,NE
Rv3326,-,PROBABLE TRANSPOSASE ,25,25,True,0.365081753570334,0.04570699278951117,0.15052890474654976,0.20647157976648445,-0.21455284882378425,1.913685493386653e-06,183.69091055711175,187.82399999999998,NE,NE
Rv3327,-,PROBABLE TRANSPOSASE FUSION PROTEIN ,20,20,True,0.5004111317604139,0.011658710692904911,0.42466169176161567,0.00043135662152832716,-0.07574943999879818,0.1952513545993434,135.65672210526412,166.09,GA,NE
Rv3328c,sigJ,RNA polymerase sigma factor SigJ ,12,12,True,-0.15446869766826515,0.6212987608606654,0.26200715332775504,0.11924036134590887,0.4164758509960202,7.99600877987192e-05,48.08751617603111,58.98333333333333,NE,NE
Rv3329,-,hypothetical protein Rv3329 ,22,22,True,0.3517987497609214,0.07456037442103235,0.41906977622698105,0.0002520715340929408,0.06727102646605965,0.20581141930109983,82.0277991991645,128.57272727272724,GA,NE
Rv3330,dacB1,PROBABLE PENICILLIN-BINDING PROTEIN DACB1 (D-ALANYL-D-ALANINE CARBOXYPEPTIDASE) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) ,20,19,True,0.16460369847231182,0.48249563885902774,0.185493322219617,0.15871518964546075,0.020889623747305186,0.7706712603908431,102.70738206186513,139.82,NE,NE
Rv3331,sugI,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI ,25,23,True,-0.04001208172681579,0.8612452782544707,0.09383232244231648,0.44909715969319663,0.1338444041691323,0.001919683549419988,52.85998288524732,80.336,NE,NE
Rv3332,nagA,PROBABLE N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA (GLCNAC 6-P DEACETYLASE) ,6,6,True,-0.11934269678006834,0.7957562200455919,-0.2926167093147504,0.2292825790400342,-0.17327401253468208,0.43522535306986077,43.027288216408984,41.63333333333333,NE,NE
Rv3333c,-,HYPOTHETICAL PROLINE RICH PROTEIN ,12,11,True,-0.10156301702885125,0.7536067045695869,-0.029086332776760798,0.8837153949396959,0.07247668425209045,0.5086352847551624,103.7617457213326,137.41666666666666,NE,NE
Rv3334,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY MERR-FAMILY) ,10,9,True,0.14318461929343138,0.6850274245179545,0.011019514770225454,0.9587555238453047,-0.13216510452320593,0.28086583697116746,92.63907979844441,107.12,NE,NE
Rv3335c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,12,12,True,-0.2869295788834307,0.3275381077879731,-0.33684933798274463,0.03930319981961422,-0.049919759099313954,0.6683354316994566,37.49455794118933,45.208333333333336,GD,NE
Rv3336c,trpS,tryptophanyl-tRNA synthetase ,16,3,False,,,,,,,,5.5687500000000005,ES/ESD,ES
Rv3337,-,hypothetical protein Rv3337 ,8,6,True,0.4382199949615816,0.28488273938710923,0.18519618386294415,0.4667083347840294,-0.2530238110986375,0.2314976056681174,165.9463016695831,172.38333333333335,NE,NE
Rv3338,-,hypothetical protein Rv3338 ,5,4,True,-0.09741687310677817,0.8479241806522854,0.26542209759511237,0.3267106876584093,0.36283897070189053,0.16287289369191932,63.742778676197474,99.66,NE,NE
Rv3339c,icd1,isocitrate dehydrogenase ,27,27,True,0.16951623290980053,0.38778020459955,0.026713271957864142,0.8380712103396636,-0.1428029609519364,0.000343885264662087,117.16435966758362,128.2,NE,NE
Rv3340,metC,O-acetylhomoserine aminocarboxypropyltransferase ,17,12,True,-1.0813548196371934,2.199274927599915e-08,-1.434378493263748,9.107021122954619e-33,-0.3530236736265546,1.2748632686021555e-06,25.988613489630627,15.564705882352943,GD,NE
Rv3341,metX,homoserine O-acetyltransferase ,15,1,False,,,,,,,,0.006666666666666667,ES/ESD,ES
Rv3342,-,POSSIBLE METHYLTRANSFERASE (METHYLASE) ,9,8,True,-0.18671710402429403,0.603483678788563,-0.1898909842443999,0.3478352899875791,-0.003173880220105868,0.983459541588202,53.82909831759718,60.82222222222222,NE,NE
Rv3343c,PPE54,PPE FAMILY PROTEIN ,157,144,True,-0.2117742563805483,0.0019845791802071936,-0.19855619155896537,3.049745212572044e-06,0.013218064821582942,0.05447757323033252,96.77875530904166,126.03566878980891,GD,NE
Rv3344c,PE_PGRS49,PE-PGRS FAMILY PROTEIN ,5,5,True,-0.7516458831872673,0.06897316122516452,-0.33867892862507853,0.20176387380298683,0.4129669545621888,0.11528258915171903,48.57663480900661,33.92,NE,NE
Rv3345c,PE_PGRS50,PE-PGRS FAMILY PROTEIN ,48,41,True,-0.5830334687311033,5.740068757396843e-07,-0.04418930540578397,0.6356165421277558,0.5388441633253194,0.0,20.987094218846025,39.895833333333336,NE,NE
Rv3346c,-,hypothetical protein Rv3346c ,4,4,True,0.4301730323798129,0.4002370536820803,0.5529364202926398,0.05256743793233325,0.12276338791282687,0.7423669959159107,192.99605861723452,276.175,NE,GA
Rv3347c,PPE55,PPE FAMILY PROTEIN ,121,120,True,0.38780555869081695,1.0027879775581877e-07,0.4179321998469274,7.980512501352507e-20,0.030126641156110467,0.00028764540474403473,182.0807375437636,230.39669421487602,GA,GA
Rv3348,-,PROBABLE TRANSPOSASE ,4,4,True,-0.08210916064078556,0.8880609969190824,0.37762912998516335,0.20295657114665722,0.4597382906259489,0.17777130392152854,49.779785037865956,65.875,NE,NE
Rv3349c,-,PROBABLE TRANSPOSASE ,4,3,True,0.06842509294457585,0.9078477412843692,-0.005216930736358498,0.988217610791992,-0.07364202368093435,0.8469599698678376,94.668881562481,157.25,NE,NE
Rv3350c,PPE56,PPE FAMILY PROTEIN ,130,124,True,0.20291788376658734,0.00863713617054754,0.30230157203525954,1.8858656430579158e-11,0.0993836882686722,0.0,151.84868619266675,202.29692307692306,GA,NE
Rv3351c,-,hypothetical protein Rv3351c ,15,15,True,0.741307943578779,0.0006631091133130079,0.46758148287593676,0.0008567333076546812,-0.2737264607028423,0.00042620562974645624,333.81271754421505,293.8,GA,GA
Rv3352c,-,POSSIBLE OXIDOREDUCTASE ,2,2,True,0.132278188919416,0.8715028337241693,0.255055432408709,0.5702874902891202,0.12277724348929298,0.8866639078075124,134.73601986686032,68.15,NE,GA
Rv3353c,-,hypothetical protein Rv3353c ,4,4,True,0.34976568190883706,0.5075499446535029,0.5186757921874781,0.07030969208758164,0.168910110278641,0.6435804114760818,123.73757879083159,129.075,NE,GA
Rv3354,-,hypothetical protein Rv3354 ,7,7,True,0.4458009312677561,0.2300731766372838,0.4565772319094366,0.03197003595597256,0.010776300641680503,0.9614275579381746,108.00563704850022,179.05714285714285,GA,GA
Rv3355c,-,hypothetical protein Rv3355c ,5,4,True,-0.058240125113762295,0.9334917268947767,0.1444989097382134,0.6988235250485104,0.2027390348519757,0.6892515379139611,108.63241096833075,46.633333333333326,NE,GA
Rv3356c,folD,PROBABLE BIFUNCTIONAL PROTEIN FOLD: METHYLENETETRAHYDROFOLATE DEHYDROGENASE + METHENYLTETRAHYDROFOLATE CYCLOHYDROLASE ,9,1,False,,,,,,,,0.05555555555555555,ES/ESD,ES
Rv3357,-,hypothetical protein Rv3357 ,5,5,True,0.5512680387638199,0.20652997344353635,0.41960846475444397,0.10723266709699096,-0.13165957400937595,0.6472439570223144,126.62236005742986,165.78000000000003,NE,NE
Rv3358,-,hypothetical protein Rv3358 ,4,4,True,0.5492051707714192,0.2703682285738064,0.7684090469518108,0.0051017063465107915,0.2192038761803916,0.5341407449462632,76.789135232415,160.45,GA,NE
Rv3359,-,POSSIBLE OXIDOREDUCTASE ,19,19,True,0.3802579909870525,0.07357457659576604,0.31876209264654126,0.012586309093418483,-0.061495898340511224,0.3424274837730338,155.49688740835438,175.88947368421054,GA,NE
Rv3360,-,hypothetical protein Rv3360 ,2,2,True,0.7478048226561455,0.29344355727229826,0.24691021864858267,0.5853228581075285,-0.5008946040075628,0.5523274183575255,170.07199970317845,224.25,NE,NE
Rv3361c,-,hypothetical protein Rv3361c ,6,5,True,-0.36888209523792287,0.3744807977737055,-0.10594382987153138,0.6875538840074563,0.2629382653663915,0.21172651520702712,36.183403056382225,38.88333333333333,NE,NE
Rv3362c,-,PROBABLE ATP/GTP-BINDING PROTEIN ,6,5,True,-0.5082568426026557,0.2007658854696759,-0.32041646160763626,0.18439158292941774,0.18784038099501943,0.39010852108520394,43.17037242601882,40.03333333333333,NE,NE
Rv3363c,-,hypothetical protein Rv3363c ,7,6,True,0.08210378688074252,0.8479241806522854,0.22020616897189774,0.33657894718693737,0.13810238209115522,0.4675066103783942,57.29609777921911,113.20000000000002,NE,NE
