#Command: python3 Fitness_Esimation.py H37RvBD1_TTN.csv H37RvBD1_hmm_np.csv H37RvBD1.pickle H37RvBD1.prot_table H37RvBD1_Gumbel_predictions.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 315ES 54ESB 731GD 1036GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States,Gumbel Call
Rv3526,-,POSSIBLE OXIDOREDUCTASE ,22,22,True,0.250126287586112,0.18760545122562994,0.029347685556160238,0.8316395609284474,-0.22077860202995175,1.816098898515466e-05,81.54536667046901,84.14545454545454,NE,NE,U
Rv3527,-,hypothetical protein Rv3527 ,7,7,True,0.029719997679001423,0.9399621630711269,0.08087016949437364,0.7382196598930539,0.05115017181537222,0.8126813970757134,46.00511872102263,61.08571428571428,NE,NE,NE
Rv3528c,-,hypothetical protein Rv3528c ,37,31,True,-0.8033445615304099,7.298032986806613e-11,-0.9413500841241116,1.1376750701351394e-29,-0.1380055225937017,1.9410578307043105e-06,23.186211595220733,22.637837837837836,GD,NE,NE
Rv3529c,-,hypothetical protein Rv3529c ,26,26,True,-0.2189969575371115,0.2119904366907718,-0.37574947996687696,0.0004255857057944328,-0.15675252242976548,0.000185367166959452,38.977420917296634,41.06153846153846,GD,NE,U
Rv3530c,-,short chain dehydrogenase ,18,17,True,-0.37985863069055675,0.060924712329608666,-0.6850649059098759,3.1003718334448643e-08,-0.30520627521931915,4.640008623076309e-06,45.84498775144571,53.861111111111114,GD,NE,NE
Rv3531c,-,hypothetical protein Rv3531c ,24,23,True,0.0008344444724841906,0.9958928879254298,-0.2399431752835466,0.03693774530902254,-0.2407776197560308,5.764240071475229e-07,94.86332547317126,96.72916666666667,GD,NE,NE
Rv3532,PPE61,PPE FAMILY PROTEIN ,21,21,True,0.5846792927861465,0.0009072252878619355,0.6019853037747773,1.6230164785432776e-07,0.017306010988630827,0.8033194203753875,150.13987605130137,211.4047619047619,GA,NE,U
Rv3533c,PPE62,PPE FAMILY PROTEIN ,20,20,True,0.3768270371744826,0.048815247280833494,0.6162612669667984,1.7865623248134887e-07,0.23943422979231577,2.944472497700162e-05,54.15988766357823,104.955,GA,NE,U
Rv3534c,-,4-hydroxy-2-ketovalerate aldolase ,10,10,True,0.043782831089858504,0.8923717781935327,0.2058558575899011,0.26319816858091233,0.1620730265000426,0.18059455272773467,110.16034011404012,152.06,NE,NE,NE
Rv3535c,-,acetaldehyde dehydrogenase ,12,11,True,0.30191642420073905,0.2434944575894554,0.12862814686703694,0.45660433228932007,-0.1732882773337021,0.07449252120017186,153.95817817469643,142.53333333333333,NE,NE,NE
Rv3536c,-,PROBABLE HYDRATASE ,9,9,True,0.22010195762878337,0.477801818256979,0.30122111178522837,0.11265509027571727,0.081119154156445,0.5975762356746793,61.59760403240537,110.5,NE,NE,NE
Rv3537,-,3-ketosteroid-delta-1-dehydrogenase ,37,32,True,-0.6235815234724754,8.579849449546058e-07,-0.7033802185238306,5.3200001617064683e-17,-0.07979869505135517,0.005605969049069825,21.025553778496125,24.135135135135137,GD,NE,NE
Rv3538,-,PROBABLE DEHYDROGENASE ,15,14,True,-0.599269554915758,0.004892137810594127,-0.4914730748871208,0.0004594441484196531,0.10779648002863718,0.17212288562504602,22.83031473910827,30.113333333333333,GD,NE,NE
Rv3539,PPE63,PPE FAMILY PROTEIN ,31,30,True,-0.09592893623964256,0.5713210973756098,-0.18985733405055155,0.061139824708384166,-0.09392839781090899,0.006841204687752736,45.28008422989039,48.71935483870968,NE,NE,NE
Rv3540c,ltp2,lipid-transfer protein ,19,17,True,-0.3547200260035788,0.07411845215390792,-0.2804264694636065,0.029025830896495783,0.07429355653997233,0.23648995077564977,25.818984009371636,30.35789473684211,GD,NE,NE
Rv3541c,-,hypothetical protein Rv3541c ,8,6,True,-0.9529003727826161,0.0008362463060540806,-1.0287000597745977,2.89671275871577e-08,-0.07579968699198159,0.6755950283179633,18.02615251823069,11.6625,GD,NE,NE
Rv3542c,-,hypothetical protein Rv3542c ,14,14,True,0.03324790716883456,0.9032127146441846,-0.25926109847111206,0.08703295622815581,-0.29250900563994664,0.0005422795305338417,62.56044209241246,60.65,NE,NE,NE
Rv3543c,fadE29,PROBABLE ACYL-CoA DEHYDROGENASE FADE29 ,17,17,True,-0.24405226623493384,0.2632021065818715,-0.4217946095968365,0.0014700672563092625,-0.17774234336190267,0.007216256123542569,30.2678207719859,25.905882352941177,GD,NE,NE
Rv3544c,fadE28,PROBABLE ACYL-CoA DEHYDROGENASE FADE28 ,16,15,True,0.09241294607248153,0.7025054033249011,-0.022261593164902498,0.8940492678032134,-0.11467453923738402,0.11333951305797393,59.70497788228991,67.05625,NE,NE,NE
Rv3545c,cyp125,PROBABLE CYTOCHROME P450 125 CYP125 ,25,24,True,0.3869202418042675,0.021938153739944854,0.419675867354034,0.00010497702614161548,0.03275562554976652,0.53913596880319,99.25722272179297,159.22,GA,NE,NE
Rv3546,fadA5,acetyl-CoA acetyltransferase ,6,6,True,0.03529020321637814,0.9329657678804005,0.2820863473851008,0.23218196856869824,0.24679614416872267,0.24609845890245163,46.68285772181364,76.85,NE,NE,NE
Rv3547,-,hypothetical protein Rv3547 ,12,12,True,0.6207966423957489,0.009748234220192307,0.4423228638998218,0.005513957581538834,-0.17847377849592716,0.06650221545169115,138.09477281446948,165.1333333333333,GA,NE,NE
Rv3548c,-,short chain dehydrogenase ,9,9,True,0.5201895797309422,0.07110394906938511,0.37183563366039235,0.04732217333637395,-0.1483539460705498,0.28327595473937284,168.28718205598625,206.0777777777778,GA,NE,NE
Rv3549c,-,short chain dehydrogenase ,11,11,True,-0.10006599993847123,0.7346782014840987,-0.33104898205511557,0.05129603444086046,-0.23098298211664434,0.03062023876574063,74.4577764562496,42.16363636363636,NE,NE,NE
Rv3550,echA20,enoyl-CoA hydratase ,6,6,True,-0.30937962960687443,0.40936830461379914,-0.2431233193378806,0.3099077205000611,0.06625631026899384,0.7890056708239974,21.52926505366301,42.28333333333333,NE,NE,NE
Rv3551,-,POSSIBLE COA-TRANSFERASE (ALPHA SUBUNIT) ,16,15,True,-0.2518568036605266,0.26260103691046427,-0.3203473404527376,0.021692104938486948,-0.06849053679221101,0.3848397165078823,27.158992736260522,36.443749999999994,GD,NE,NE
Rv3552,-,POSSIBLE COA-TRANSFERASE (BETA SUBUNIT) ,10,9,True,-0.5590272899182058,0.03743972758979639,-0.28734682443410753,0.11015878092420661,0.2716804654840983,0.022987091455295153,15.379959217984037,22.830000000000005,NE,NE,NE
Rv3553,-,POSSIBLE OXIDOREDUCTASE ,10,10,True,-0.10017712615817424,0.7468015353842059,-0.0869678928056701,0.6622841280483079,0.013209233352504138,0.933232353799948,35.528673504392415,54.75,NE,NE,NE
Rv3554,fdxB,POSSIBLE ELECTRON TRANSFER PROTEIN FDXB ,31,31,True,0.2803070641769845,0.0711621030733228,0.14828565961890183,0.14805692047609806,-0.13202140455808264,0.00013336507828744186,115.15184222404206,109.71612903225805,NE,NE,U
Rv3555c,-,hypothetical protein Rv3555c ,12,11,True,-0.27049614414234535,0.2980887532630287,-0.04507005779056497,0.8074669136060765,0.22542608635178038,0.02057095483500989,20.023385927375465,36.55,NE,NE,NE
Rv3556c,fadA6,acetyl-CoA acetyltransferase ,16,15,True,-0.47619850974207517,0.024104395637835622,-0.15695056031602486,0.2827776167152575,0.3192479494260503,2.289543165273016e-05,22.611454868682994,43.89375,NE,NE,NE
Rv3557c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,16,15,True,0.07447887255913423,0.762802679233647,0.13875262077045863,0.346025366317628,0.06427374821132441,0.42307242257494426,65.00419462598836,80.8375,NE,NE,NE
Rv3558,PPE64,PPE FAMILY PROTEIN ,18,16,True,0.13294786695301614,0.5479035662134041,0.26906164680218814,0.04252962795217756,0.136113779849172,0.02915259035806102,78.0651449109319,125.5111111111111,GA,NE,NE
Rv3559c,-,short chain dehydrogenase ,8,7,True,-0.3367834903675014,0.2900953614821197,-0.31079839530585057,0.12278148712974889,0.02598509506165081,0.8933288076314981,37.12939269457639,45.3375,NE,NE,NE
Rv3560c,fadE30,PROBABLE ACYL-CoA DEHYDROGENASE FADE30 ,13,13,True,0.25165778180034726,0.3144400899123025,-0.019905355005727553,0.9143835819103875,-0.2715631368060748,0.002617249195476302,76.16416363682058,86.96923076923076,NE,NE,NE
Rv3561,fadD3,acyl-CoA synthetase ,15,15,True,0.09891751947881491,0.6927584061359977,0.021008007781391974,0.9024148653142962,-0.07790951169742294,0.3467822011745245,63.96525286474988,70.22666666666667,NE,NE,NE
Rv3562,fadE31,PROBABLE ACYL-CoA DEHYDROGENASE FADE31 ,12,6,True,-1.1320158574244938,3.205872997110996e-07,-1.1757975168069934,1.758300779947876e-15,-0.04378165938249956,0.716283994182884,10.753933260720215,11.116666666666667,GD,NE,NE
Rv3563,fadE32,PROBABLE ACYL-CoA DEHYDROGENASE FADE32 ,10,10,True,-0.10511850690097903,0.7345151460638182,-0.2726855698956861,0.13039365771631845,-0.16756706299470708,0.16604934534944515,34.431911309349616,34.9,NE,NE,NE
Rv3564,fadE33,PROBABLE ACYL-CoA DEHYDROGENASE FADE33 ,12,11,True,-0.3238966627844595,0.20937049476664843,-0.4545050523762544,0.004228463517469389,-0.13060838959179488,0.19089959937873366,45.81760435869504,55.699999999999996,GD,NE,NE
Rv3565,aspB,aspartate aminotransferase ,17,12,True,-0.9226448759061298,7.839580011316229e-07,-0.9047848141034208,4.106199582944693e-13,0.017860061802708938,0.839564716705049,11.34788903157329,14.794117647058824,GD,NE,NE
Rv3566c,nat,ARYLAMINE N-ACETYLTRANSFERASE NAT (ARYLAMINE ACETYLASE) ,16,15,True,-0.2747916031325138,0.2191438025155385,-0.22345047632570922,0.11683738151622985,0.051341126806804555,0.5399423732950226,35.11073604582788,43.45,NE,NE,NE
Rv3566A,-,hypothetical protein Rv3566A ,3,2,True,-0.46848423979427206,0.37414327176786605,-0.5660525884476751,0.08297160589884801,-0.09756834865340308,0.8534999538634583,91.46106013666652,48.599999999999994,NE,Uncertain,S
Rv3567c,-,POSSIBLE OXIDOREDUCTASE ,9,8,True,-0.13673575511958158,0.6689862869417702,-0.21423819055362373,0.27083472878934406,-0.07750243543404214,0.6186505932671695,38.36780062705144,56.355555555555554,NE,NE,NE
Rv3568c,bphC,"PROBABLE BIPHENYL-2,3-DIOL 1,2-DIOXYGENASE BPHC (23OHBP OXYGENASE) (2,3-DIHYDROXYBIPHENYL DIOXYGENASE) (2,3-DIHYDROXYBIPHENYL 1,2-DIOXYGENASE) (DHBD) ",16,14,True,-0.4414816086470365,0.03768393188014358,-0.41697551560394713,0.0023670988761553173,0.024506093043089372,0.7888054321772633,29.749226857624347,30.599999999999994,GD,NE,NE
Rv3569c,bphD,"2-HYDROXY-6-OXO-6-PHENYLHEXA-2,4-DIENOATE HYDROLASE BPHD ",14,14,True,0.009321086085085603,0.9751133930660583,0.13791587828106747,0.3837163092634326,0.12859479219598186,0.12392336051183539,29.25662925579554,48.778571428571425,NE,NE,NE
Rv3570c,-,POSSIBLE OXIDOREDUCTASE ,19,17,True,-0.12982550256188546,0.5468389910401154,-0.23548725019959912,0.06981019542809971,-0.10566174763771366,0.07671063660884701,46.62554388239448,54.478947368421046,NE,NE,NE
Rv3571,hmp,POSSIBLE HEMOGLOBINE-RELATED PROTEIN HMP ,13,13,True,0.2292764383155486,0.3632507207778161,0.29694152105725974,0.05766312380808859,0.06766508274171115,0.5080786220163261,51.19343506538539,90.99230769230768,NE,NE,NE
Rv3572,-,hypothetical protein Rv3572 ,9,9,True,0.21215777859817128,0.49490604282639167,0.12892646855838696,0.5243434638785521,-0.08323131003978432,0.5859995049036726,99.37017586157648,92.23333333333335,NE,NE,NE
Rv3573c,fadE34,PROBABLE ACYL-CoA DEHYDROGENASE FADE34 ,24,23,True,-0.3267130912772994,0.06312941614406711,-0.1088379438925595,0.3666570643340778,0.2178751473847399,3.8144968077684245e-06,39.42524596426286,55.366666666666674,NE,NE,NE
Rv3574,-,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,14,13,True,-0.26072550199134187,0.27837335825024917,-0.15898202771919265,0.31039719597382787,0.10174347427214922,0.2365482761734988,25.58777777495595,29.564285714285717,NE,NE,NE
Rv3575c,-,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LACI-FAMILY) ,19,18,True,0.18501033439394937,0.3773345441427713,0.02836735542721083,0.8487312675863015,-0.15664297896673854,0.007501873855676304,83.84074521473799,88.20526315789475,NE,NE,NE
Rv3576,lppH,POSSIBLE CONSERVED LIPOPROTEIN LPPH ,14,13,True,0.007183852988761249,0.9788333038510338,0.09968841539514597,0.5405163227960459,0.09250456240638473,0.2880585507985772,58.94634048128826,86.32857142857144,NE,NE,NE
Rv3577,-,hypothetical protein Rv3577 ,14,13,True,-0.3693533069711027,0.11557232346213996,-0.13381152393432585,0.399131124999385,0.23554178303677684,0.0042229598203838425,22.82104137470476,26.392857142857142,NE,NE,NE
Rv3578,arsB2,POSSIBLE ARSENICAL PUMP INTEGRAL MEMBRANE PROTEIN ARSB2 ,16,16,True,0.5250109914151735,0.011846924380166532,0.34934819031741315,0.011788321412316857,-0.17566280109776033,0.013050410146185753,131.24803134032754,137.83125,GA,NE,NE
Rv3579c,-,POSSIBLE TRNA/RRNA METHYLTRANSFERASE ,12,3,True,-1.751394249167042,1.8291319359449613e-16,-1.8907154778446802,6.61691680264704e-39,-0.1393212286776382,0.16149091124737505,0.14899648652135847,0.09999999999999999,GD,ES,U
Rv3580c,cysS,cysteinyl-tRNA synthetase ,28,2,False,,,,,,,,0.02142857142857143,ES,ES,E
Rv3581c,ispF,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase ",6,3,True,-1.52230623400332,1.338332750331529e-06,-0.9925428449278196,4.8352335350026615e-06,0.5297633890755004,0.01853702293305662,16.700721855815488,1.5666666666666664,GD,ES,NE
Rv3582c,ispD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase ,13,0,False,,,,,,,,0.0,ESB,ES,EB
Rv3583c,-,POSSIBLE TRANSCRIPTION FACTOR ,8,2,False,,,,,,,,1.5999999999999999,ES,GD,E
Rv3584,lpqE,POSSIBLE CONSERVED LIPOPROTEIN LPQE ,7,7,True,0.4788379452722524,0.15161591028790672,0.5918477130861046,0.00443307601991275,0.11300976781385225,0.5672072762069051,131.48712748622088,172.87142857142857,GA,NE,NE
Rv3585,radA,DNA repair protein RadA ,22,19,True,0.2163738636880043,0.25945381662378214,0.20439422445475405,0.091397328401019,-0.011979639233250239,0.8593901430128901,160.77987440132253,190.35454545454542,NE,NE,NE
Rv3586,-,hypothetical protein Rv3586 ,15,13,True,-0.32835178855218755,0.15021285896240377,-0.04168809537606549,0.8005303939859614,0.28666369317612206,0.00027064321377186473,48.888034157265366,71.95333333333335,NE,NE,NE
Rv3587c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,15,4,False,,,,,,,,10.553333333333335,ES,ES,E
Rv3588c,-,CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) ,8,7,True,-0.15257239715788912,0.6520009885355906,-0.20244308141546077,0.3295538356045211,-0.04987068425757166,0.7875874676355118,97.34129694878837,84.4625,NE,NE,NE
Rv3589,mutY,PROBABLE ADENINE GLYCOSYLASE MUTY ,15,14,True,0.23853206261026513,0.3058256608185338,0.28074968564558944,0.053586173476498626,0.04221762303532431,0.6543776025494236,103.84287117794534,137.86666666666667,NE,NE,NE
Rv3590c,PE_PGRS58,PE-PGRS FAMILY PROTEIN ,22,21,True,-0.33805300560658796,0.06584947191580345,0.12590889696627305,0.3135518922348536,0.463961902572861,3.3516399532295e-13,11.23719763746133,29.254545454545454,NE,NE,NE
Rv3591c,-,POSSIBLE HYDROLASE ,16,16,True,-0.1675128877769001,0.47170767524673063,-0.12207388816287032,0.41151251270440825,0.04543899961402978,0.5942956448056688,28.72305153283675,42.69375,NE,NE,NE
Rv3592,TB11.2,hypothetical protein Rv3592 ,2,2,True,0.7648521137864317,0.2267797173833737,0.4088892837120535,0.3246902832715898,-0.3559628300743782,0.6776968296523824,47.12410658066119,191.5,NE,NE,S
Rv3593,lpqF,PROBABLE CONSERVED LIPOPROTEIN LPQF ,20,18,True,-0.35756628328149476,0.06327593452913555,-0.4214590606585944,0.0005343416182627821,-0.06389277737709964,0.29048236619650475,32.870585627564495,52.04,GD,NE,NE
Rv3594,-,hypothetical protein Rv3594 ,16,15,True,0.18049718613643267,0.43524030126404967,0.29172144296490377,0.037720375952590264,0.11122425682847109,0.12615431479292008,65.21593252452894,105.03125,GA,NE,NE
Rv3595c,PE_PGRS59,PE-PGRS FAMILY PROTEIN ,15,15,True,-0.14295428051711065,0.555806281238006,0.17067411988887843,0.25525751785687933,0.31362840040598905,8.748964671068116e-05,55.387953342019664,79.08666666666666,NE,NE,NE
Rv3596c,clpC1,PROBABLE ATP-DEPENDENT PROTEASE ATP-BINDING SUBUNIT CLPC1 ,30,2,False,,,,,,,,0.03333333333333333,ES,ES,E
Rv3597c,lsr2,PROBABLE IRON-REGULATED LSR2 PROTEIN PRECURSOR ,5,2,True,-1.638038892317314,2.1671139736112687e-06,-1.733398723295608,4.29778671787509e-14,-0.09535983097829415,0.7497332680152484,19.577407893674987,0.4800000000000001,GD,GD,NE
Rv3598c,lysS,lysyl-tRNA synthetase ,31,0,False,,,,,,,,0.0,ESB,ES,EB
Rv3599c,-,HYPOTHETICAL SHORT PROTEIN ,2,1,True,-0.3844145093721552,0.5641337061466668,-0.17652202462426536,0.6957888524753846,0.20789248474788985,0.8048660266929069,67.13116980454042,180.3,NE,Uncertain,S
Rv3600c,-,pantothenate kinase ,13,13,True,0.0898523373657102,0.7407168589731514,0.271822881727328,0.08308244830635819,0.1819705443616178,0.040481857645342956,40.053679439987896,72.91538461538461,NE,NE,NE
Rv3601c,panD,aspartate alpha-decarboxylase ,10,2,False,,,,,,,,0.76,ES,ES,E
Rv3602c,panC,pantoate--beta-alanine ligase ,13,0,False,,,,,,,,0.0,ESB,ES,EB
Rv3603c,-,CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN ,12,5,True,-1.2901452124581914,3.296657187950637e-09,-1.0640534100103134,7.653624857951753e-13,0.22609180244787797,0.02012070722932834,8.03123377857378,6.533333333333332,GD,ESD,U
Rv3604c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN RICH IN ALANINE AND ARGININE AND PROLINE ,15,10,True,-1.3892266743851205,4.613344899557649e-13,-1.3427191838354313,8.206892750398261e-25,0.04650749054968917,0.6120691752304288,14.17675568408239,4.453333333333333,GD,GD,U
Rv3605c,-,PROBABLE CONSERVED SECRETED PROTEIN ,7,7,True,0.5188647085208468,0.117698007136074,0.6051731127682104,0.003543188963930833,0.08630840424736363,0.677789096217071,62.14292199539449,145.74285714285716,GA,NE,NE
Rv3606c,folK,"2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDI NE PYROPHOSPHOKINASE FOLK (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-PYROPHOSPHOKINASE) (HPPK) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN PYROPHOSPHOKINASE) (PPPK) (2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDINE DIPHOSPHOKINASE) (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-DIPHOSPHOKINASE) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN DIPHOSPHOKINASE) ",7,2,False,,,,,,,,23.071428571428573,ES,GD,E
Rv3607c,folB,PROBABLE DIHYDRONEOPTERIN ALDOLASE FOLB (DHNA) ,7,4,True,-1.2880754005261337,1.259322468164236e-05,-1.4509724933886574,7.462181983222657e-14,-0.16289709286252374,0.380660485224402,5.599536154014077,6.414285714285714,GD,GD,NE
Rv3608c,folP1,DIHYDROPTEROATE SYNTHASE 1 FOLP (DHPS 1) (DIHYDROPTEROATE PYROPHOSPHORYLASE 1) (DIHYDROPTEROATE DIPHOSPHORYLASE 1) ,9,3,True,-1.6395508111344415,5.251968820224709e-11,-1.4671855133142282,5.799268364940817e-18,0.17236529782021326,0.20580007044698467,0.02692652019295498,0.8666666666666667,GD,ESD,U
Rv3609c,folE,GTP cyclohydrolase I ,12,0,False,,,,,,,,0.0,ESB,ES,EB
Rv3610c,ftsH,MEMBRANE-BOUND PROTEASE FTSH (CELL DIVISION PROTEIN) ,34,28,True,-0.6485051691125743,9.295773220442459e-07,-0.6027781349175266,1.0430215909249621e-11,0.045727034195047644,0.18011742876490644,21.76503903450508,31.25,GD,NE,NE
Rv3612c,-,hypothetical protein Rv3612c ,4,4,True,0.4784466422534656,0.28768327364351687,0.47445684097536434,0.09510462384543299,-0.003989801278101279,0.9920952611902115,103.33464904992759,111.25,NE,NE,NE
Rv3613c,-,hypothetical protein Rv3613c ,1,1,True,0.7325525837038956,0.42761396272692465,0.6456338824560247,0.269123194570134,-0.08691870124787093,,119.83146146643988,175.4,NE,Uncertain,S
Rv3614c,-,hypothetical protein Rv3614c ,8,8,True,0.3808727675190728,0.2288517004428597,0.3733707030916712,0.06145076897021762,-0.007502064427401589,0.9713279409102437,177.46892429926936,194.175,NE,NE,NE
Rv3615c,-,hypothetical protein Rv3615c ,11,11,True,0.8126235959344787,0.0008362463060540806,0.5043018690243333,0.002473882477550391,-0.3083217269101455,0.004782047147527305,263.1443107586864,289.6545454545455,GA,NE,NE
Rv3616c,-,CONSERVED HYPOTHETICAL ALANINE AND GLYCINE RICH PROTEIN ,19,19,True,0.3888091440217568,0.0473735552402541,0.36897362311605186,0.0034308683168439817,-0.01983552090570495,0.7956631236722865,145.905030691089,181.10526315789477,GA,NE,NE
Rv3617,ephA,PROBABLE EPOXIDE HYDROLASE EPHA (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) ,19,19,True,0.5339528694969188,0.0047642515503134985,0.43975733149020196,0.00041867276076225406,-0.09419553800671682,0.12058185518389516,171.9954806862219,176.41052631578947,GA,NE,NE
Rv3618,-,POSSIBLE MONOOXYGENASE ,22,22,True,0.2723074008364082,0.14838425953997078,0.3254395287049708,0.005597341878870948,0.053132127868562584,0.3417179384595066,74.33366796380716,102.2090909090909,GA,NE,U
Rv3619c,esxV,PUTATIVE ESAT-6 LIKE PROTEIN ESXV (ESAT-6 LIKE PROTEIN 1) ,5,5,True,0.5248751266255828,0.18730577566985715,0.42183451602284433,0.09679841728021625,-0.10304061060273845,0.729761179420127,163.683339038712,168.56,NE,NE,NE
Rv3620c,esxW,PUTATIVE ESAT-6 LIKE PROTEIN ESXW (ESAT-6 LIKE PROTEIN 10) ,3,3,True,0.6924703096675203,0.17712619401081825,0.47344905814517835,0.1511790321912918,-0.21902125152234198,0.6718386814294869,146.11584845055157,225.73333333333332,NE,NE,NE
Rv3621c,PPE65,PPE FAMILY PROTEIN ,14,14,True,0.29255166873907235,0.22122153016161608,0.3055481628804175,0.04199859689601451,0.012996494141345127,0.9083631532253007,175.24515806240194,172.32857142857142,GA,NE,NE
Rv3622c,PE32,PE FAMILY PROTEIN ,5,5,True,0.4984272043222318,0.2125482501088418,0.34279771714590024,0.18143616601808488,-0.15562948717633157,0.5825949214062175,168.87576839373392,201.99999999999997,NE,NE,S
Rv3623,lpqG,PROBABLE CONSERVED LIPOPROTEIN LPQG ,7,6,True,0.08854181612352131,0.8159575809630024,0.316754446263989,0.14143585264623196,0.22821263014046772,0.20235263435377784,44.405971690707354,95.01428571428572,NE,NE,NE
